tick;name;2024;2023;2022;2021;2020;2019;2018;2017;2016
ARVN.OQ;Arvinas Inc;6.122661092;6.572253236;14.67940213;17.39477695;19.19073478;;;;
ASAN.N;Asana Inc;0.436759428;0.753097609;2.155614247;;;;;;
ABG.N;Asbury Automotive Group Inc;3.140233637;3.593454521;6.191375814;13.28612138;18.56247823;19.72860955;22.26006645;;
ASGN.N;ASGN Inc;1.478696201;1.65219054;1.901258653;1.977002281;1.698182105;1.760930057;4.016491898;4.633730319;
ASH.N;Ashland Inc;138.516102;157.3927049;169.9856151;180.104292;175.7435303;192.724123;154.3557469;67.94134026;
ASPN.N;Aspen Aerogels Inc;46.66161043;42.43968226;54.32641359;113.9275122;36.0087637;41.3205778;;;
AZPN.OQ;Aspen Technology Inc;1.295034885;0.971276164;1.187539355;1.211700705;2.575806995;2.433537405;2.775193652;3.341459313;
ASB.N;Associated Banc-Corp;6.979022886;4.431704905;4.016046655;3.462497677;4.434074815;1.765468391;1.522968183;1.487672;1.475412828
AIZ.N;Assurant Inc;0.147583745;0.147583745;0.209269911;0.111730737;0.100997086;0.117644139;0.242678346;0.099222009;0.055193619
AGO.N;Assured Guaranty Ltd;0.44411416;0.478457588;;0.442471443;0.431683168;0.412488174;0.794169306;0.773958585;0.789373658
ASTS.OQ;AST SpaceMobile Inc;4.720262988;;;;;;;;
ASTE.OQ;Astec Industries Inc;10.41860891;9.97455064;8.327965532;25.92226544;11.37912803;17.97567096;19.68759821;29.36596429;
ALAB.OQ;Astera Labs Inc;;;;;;;;;
ASTH.O;Astrana Health Inc;11.32646309;12.11988865;12.37863881;10.77314349;11.24699758;11.41240225;;;
ATXS.OQ;Astria Therapeutics Inc;;;;;;19.90230017;;;
ATRO.OQ;Astronics Corp;13.74576941;11.62970791;12.59340491;13.11857094;13.04275457;13.46917823;13.12334112;13.61370855;
ASUR.OQ;Asure Software Inc;8.029405467;6.258001368;6.865556241;10.63451384;19.51017879;13.865874;;;
T.N;AT&T Inc;7.595067127;7.439151584;6.082621099;5.469057855;5.971655462;6.532034432;6.964154445;7.058623579;
AVIR.OQ;Atea Pharmaceuticals Inc;;6.572253236;14.67941762;;;;;;
ATI.N;ATI Inc;108.2820647;153.6509751;57.34037653;86.89560411;88.45413191;90.5803345;92.30130944;93.22616514;
ATKR.N;Atkore Inc;6.792165422;5.49317186;6.728119098;9.799362305;9.704999327;59.95467563;64.79468694;82.47505637;
BATRA.OQ;Atlanta Braves Holdings Inc;10.13483146;;;;;;;;
BATRK.OQ;Atlanta Braves Holdings Inc;10.13483146;;;;;;;;
AUB.N;Atlantic Union Bankshares Corp;11.34201989;7.658049159;6.241158925;1.357721294;1.658809983;1.666617257;1.57717791;1.556775258;1.482591049
AESI.K;Atlas Energy Solutions Inc;;;;;;;;;
TEAM.OQ;Atlassian Corp;0.091098129;0.129866423;0.021258699;0.170303927;0.09866733;0.198642872;0.2936089;2.43493489;
ATO.N;Atmos Energy Corp;180.3256588;180.3258712;221.5193588;335.0923759;437.7665543;414.419816;455.5506235;492.6824539;688.560488
ATMU.N;Atmus Filtration Technologies Inc;;;;;;;;;
ATNI.OQ;ATN International Inc;6.179465122;7.557707764;27.780196;33.09111037;107.5539546;90.93258931;99.14397605;;
ATRC.OQ;AtriCure Inc;9.475979907;9.601881822;9.327121117;9.397759499;7.563003678;10.39896177;11.92191115;;
AURA.OQ;Aura Biosciences Inc;;;;;;;;;
AUPH.O;Aurinia Pharmaceuticals Inc;5.840946447;5.89056311;6.515324227;15.4429883;17.71863592;;;;
AUR.O;Aurora Innovation Inc;3.886343083;;;;;;;;
ADSK.OQ;Autodesk Inc;0.21216983;0.13427868;0.228735753;0.974254039;1.033154331;1.103763493;0.934515017;0.815462641;0.927871985
ALV.N;Autoliv Inc;11.53585162;12.51518834;13.1589548;12.51813375;13.72322025;12.54837405;22.27427046;17.69137765;
ADP.OQ;Automatic Data Processing Inc;0.721953171;0.721953171;0.891375771;1.491452933;1.661855962;1.442581097;1.453200776;0.983990127;1.156922796
AN.N;AutoNation Inc;7.035359479;8.193978896;11.20017055;16.6021908;18.56247823;19.72860955;22.26006645;34.52840965;
AZO.N;Autozone Inc;15.568723;16.88754306;18.08601938;21.01410184;17.77534911;15.62051112;15.06760515;15.86545729;
AVDL.OQ;Avadel Pharmaceuticals PLC;;;;;;;;;
AVB.N;AvalonBay Communities Inc;5.893693728;6.604366298;8.378193521;9.5265561;8.673975229;8.805593182;9.16658314;10.84951305;
AGR.N;Avangrid Inc;173.2952165;231.9644393;232.0832278;292.8844697;210.4725953;197.3669294;185.2291459;271.2234944;
AVNS.N;Avanos Medical Inc;1.96504878;1.96504878;0.307869997;0.306750039;0.307830768;0.294333457;9.535263455;26.81561286;27.35363458
AVTR.N;Avantor Inc;3.373089825;3.773439298;4.061717968;4.392828171;4.123777457;;;;
AVPT.OQ;AvePoint Inc;1.029807969;1.042843721;;;;;;;
AVY.N;Avery Dennison Corp;20.8411492;22.56318162;27.5095747;27.66990566;29.76211761;36.94033687;25.04099236;27.4108708;
AVNW.OQ;Aviat Networks Inc;3.959735136;3.708714641;3.263200996;3.100418816;;;;;
CDMO.OQ;Avid Bioservices Inc;6.439370055;6.674461416;6.940489155;14.67941762;17.39477776;;;;
RNA.O;Avidity Biosciences Inc;5.740965295;6.122661092;6.572253236;14.67941762;;;;;
AVDX.OQ;Avidxchange Holdings Inc;0.943198728;;;;;;;;
AVNT.N;Avient Corp;10.19349112;10.82996531;10.46590481;13.26085514;10.73784044;17.1687049;20.09054911;235.7865456;
CAR.OQ;Avis Budget Group Inc;33.15346394;34.37297318;35.27428954;28.02866029;28.86307583;15.725565;15.76770916;15.82278795;
AVA.N;Avista Corp;1437.648008;1532.204261;1488.931387;1762.283167;1483.430728;1448.05696;1633.598603;1633.598603;
RCEL.O;AVITA Medical Inc;17.7097239;;;;;;;;
AVT.OQ;Avnet Inc;0.297523002;0.297523313;0.291993222;0.330945321;0.129824938;0.274887193;0.277695543;1.143507606;1.213402035
AXTA.N;Axalta Coating Systems Ltd;12.36794693;13.04288755;13.63200985;14.02369372;13.71379898;19.42083619;23.45639798;19.39950891;
ACLS.OQ;Axcelis Technologies Inc;5.800045217;5.100025965;8.046400877;8.971215134;16.76198052;17.16489404;17.49101729;;
AXS.N;AXIS Capital Holdings Ltd;0.025584236;0.025584222;0.041151954;0.05656759;0.049507916;0.828138533;0.437188579;0.589742198;0.567722295
AXGN.O;AxoGen Inc;3.795531952;8.73973095;9.485926423;10.05167842;11.20660218;12.9346202;14.35823271;;
AXON.OQ;Axon Enterprise Inc;5.637053634;5.733223497;6.160834108;6.304121166;6.078873373;6.243052926;13.85640627;12.24871137;10.6941717
AXNX.OQ^K24;Axonics Inc;7.684663668;8.73973095;5.160514359;5.510411907;5.584524675;;;;
AX.N;Axos Financial Inc;6.644474394;6.216508774;5.521083463;1.471026546;2.289336645;2.389322794;3.080794074;2.791977531;
AXSM.OQ;Axsome Therapeutics Inc;6.122661826;;;;;;;;
AZEK.N;Azek Company Inc;10.62710702;9.795838741;9.983775531;;;;;;
AZTA.OQ;Azenta Inc;95.02608137;107.1552625;11.06739652;24.75273553;9.096371912;6.414456866;23.99593671;27.31539136;
AZZ.N;AZZ Inc;157.7433612;94.84703057;94.77695648;73.72456836;9.041448735;9.203461039;9.375592355;9.75368437;
RILY.OQ;B Riley Financial Inc;1.374918998;1.533096003;1.758992064;2.216957508;5.607459908;5.241250855;4.016885228;7.046994014;
BGS.N;B&G Foods Inc;10.13869626;12.97890345;16.629834;53.50246397;54.46206461;53.91389567;51.58959413;51.48480471;
BMI.N;Badger Meter Inc;4.478683377;4.62590905;5.684018574;6.936769894;8.310915815;11.10158436;14.74861163;;
BKR.OQ;Baker Hughes Co;17.78086595;19.08818652;24.89176527;20.85510529;15.44358963;22.19566603;28.02560715;28.07775378;
BCPC.OQ;Balchem Corp;52.63392469;13.8056101;418.5437949;431.1916158;503.2130575;512.8569995;173.579996;325.3349312;
BWIN.OQ;Baldwin Insurance Group Inc;0.403108707;0.423574428;0.437878862;0.425200965;;;;;
BALL.N;Ball Corp;29.29233175;33.79798711;37.3914778;37.88303992;37.78195101;41.22835291;49.52753559;46.25034388;
BALY.N;Bally's Corp;9.041451366;8.838518285;9.739772124;27.54600583;10.16598201;;;;
BANC.N;Banc of California Inc;40.15729844;8.061474224;6.683128932;1.519622663;2.06178747;2.788407638;2.997317525;5.996638699;
BANF.OQ;BancFirst Corp;10.99337923;11.64220822;12.18867562;14.66250789;12.1026291;1.421478935;1.446445321;1.429958426;
TBBK.OQ;Bancorp Inc;8.564665909;;4.140745175;1.255590328;1.555849174;1.585820506;1.449779811;1.505470136;
BAND.OQ;Bandwidth Inc;4.536252336;4.720262988;5.082300419;5.059335531;4.978455177;4.701310526;;;
BFC.OQ;Bank First Corp;7.290276441;6.048753268;1.274692334;1.57809604;1.640074127;1.429924474;;;
BAC.N;Bank of America Corp;1.005840721;0.703264876;0.640490164;0.624240015;0.686499934;0.935453746;0.944586002;0.997276018;1.192201531
BOH.N;Bank of Hawaii Corp;6.909171509;5.883991156;1.275372235;1.513005991;1.58391891;1.437079782;1.468349659;1.463188097;
BMRC.OQ;Bank of Marin Bancorp;7.036424832;1.153511898;1.221576127;1.382398019;1.480575676;1.354498548;1.401846538;;
BK.N;Bank of New York Mellon Corp;0.459180558;0.390057121;0.374430668;0.492163771;0.488347975;0.531750627;0.591389381;0.493747532;
NTB.N;Bank of NT Butterfield & Son Ltd;1.412670609;1.228793534;1.179609299;1.270562165;1.485484398;1.516487307;1.39028303;1.436359214;
OZK.OQ;Bank Ozk;11.24784253;7.526854465;6.26528524;1.409557518;1.70920989;1.74259497;1.496046439;1.489371561;1.409334667
BKU.N;BankUnited Inc;3.509155867;1.721479924;1.765971421;2.250305377;2.780953415;2.605517139;3.241219616;2.999734533;2.600576179
BANR.OQ;Banner Corp;2.758427928;2.310282384;5.944883251;1.254244246;1.454286401;1.504263144;1.37162589;1.439892445;1.418957076
BHB.A;Bar Harbor Bankshares;7.504789742;6.534186822;1.412964051;1.849573608;1.887553714;1.611257409;1.667161182;;
B.N;Barnes Group Inc;11.67755265;12.9407173;12.81890773;12.77284066;12.08534109;10.68229151;14.42728093;15.65006406;15.3737196
BBSI.OQ;Barrett Business Services Inc;1.266040478;1.330081606;1.503762867;1.760634577;1.901888657;2.003910624;1.885303713;4.016491898;
BBWI.N;Bath & Body Works Inc;2.43042328;2.33113423;2.412496114;3.534875116;2.01155851;2.124525016;1.940432639;2.063435906;2.420202549
BAX.N;Baxter International Inc;25.71349786;26.43929912;26.72834747;27.28392889;27.66014956;27.87226002;28.53488143;30.4975923;
BCML.OQ;BayCom Corp;1.393499838;1.264164534;1.237528095;1.295002541;1.456100016;1.522702821;;;
BCBP.OQ;BCB Bancorp Inc;3.085043211;1.501062302;1.784276671;2.170326286;2.566373151;2.564720976;3.180833778;;
BECN.OQ;Beacon Roofing Supply Inc;120.0949802;444.4808648;139.2179346;265.7287444;228.2726383;233.7597068;238.2010085;240.5877738;
BEAM.OQ;Beam Therapeutics Inc;6.122661092;6.572253236;14.67941762;;;;;;
SKIN.OQ;Beauty Health Co;10.59533737;10.68411775;12.29085329;;;;;;
BZH.N;Beazer Homes USA Inc;10.19938383;7.942460494;9.694105659;11.70898735;15.36764208;19.46611862;;;
BDX.N;Becton Dickinson and Co;7.977477477;7.960848884;6.818835076;6.838172354;6.147281487;7.247002398;5.820555956;7.358587823;
BELFB.OQ;Bel Fuse Inc;1.331773237;2.607866876;2.215724036;14.33443945;1.899876122;1.899876122;;;
BDC.N;Belden Inc;5.03130495;5.031287287;5.773358942;7.281173845;6.662193611;18.6403054;19.40288347;18.51119244;16.83680743
BRBR.N;Bellring Brands Inc;36.21625718;32.11854052;32.63869026;34.54193196;;;;;
BHE.N;Benchmark Electronics Inc;1.89610353;1.629106859;2.128376461;2.242940173;2.049504099;16.76198052;17.25113535;17.40161466;17.66627663
BSY.OQ;Bentley Systems Inc;1.990755905;2.115961312;2.656123681;;;;;;
BRKb.N;Berkshire Hathaway Inc;184.4657958;211.855006;220.9808192;211.5272781;209.7067539;198.2879193;213.5769764;267.7570085;
BHLB.N;Berkshire Hills Bancorp Inc;5.706713428;4.20778585;3.62097546;4.284036913;1.7512354;2.615865116;1.813372037;2.867142282;
BRY.OQ;Berry Corporation (Bry);2405.156436;1811.758551;2674.016455;784.4748777;;;;;
BERY.N;Berry Global Group Inc;10.29720593;11.34592058;13.62345205;16.92768642;29.4336002;21.65680056;21.73431962;8.174554395;
BBY.N;Best Buy Co Inc;5.103222601;4.564614285;5.438809191;5.657798249;5.920847035;5.630400228;5.574093343;5.326401538;5.450531743
BYON.N;Beyond Inc;20.88871873;20.65654036;21.50743717;21.44993263;23.58021085;21.32969739;11.406521;;
BYND.OQ;Beyond Meat Inc;40.14480029;36.55602084;32.87252547;34.31175431;35.64274981;;;;
BGC.OQ;Bgc Group Inc;0.309837384;0.453645173;0.467622599;0.690881961;0.764042019;9.783089277;6.483367755;3.322855037;
BIGC.OQ;Bigcommerce Holdings Inc;1.042843721;1.293037035;1.778324974;;;;;;
BILL.N;BILL Holdings Inc;1.029806023;1.042843721;1.293037035;1.778324974;;;;;
BIO.N;Bio Rad Laboratories Inc;7.57105897;4.967579682;6.795577984;7.968303283;5.584524675;5.449797824;5.674204643;5.84390702;
TECH.OQ;Bio-Techne Corp;3.44049397;3.440484805;2.807916377;10.72333241;11.3463792;11.66240208;15.33807591;16.76069981;17.05563445
BCRX.OQ;BioCryst Pharmaceuticals Inc;7.851009027;7.715737429;14.67941762;17.39477776;19.19073478;19.90230017;20.02097431;;
BIIB.OQ;Biogen Inc;6.376186919;5.75338973;4.279264537;4.662085562;5.087973597;5.016905792;5.412794354;5.590869396;
BHVN.N;Biohaven Ltd;;;;;;;;;
BLFS.O;BioLife Solutions Inc;9.268089764;9.475979907;9.601881822;9.327121117;9.397759499;9.40466266;5.449808207;;
BMRN.OQ;BioMarin Pharmaceutical Inc;7.525037327;7.525020538;7.525020694;18.64322798;16.72219036;17.42447477;17.68843158;18.06903466;
BMEA.OQ;Biomea Fusion Inc;;;;;;;;;
BVS.OQ;Bioventus Inc;10.0533937;10.31416568;10.51319381;10.14613419;;;;;
BIRK.K;Birkenstock Holding PLC;1.599095291;;;;;;;;
BTBT.OQ;Bit Digital Inc;3.694815234;0.646464408;;;;;;;
BJRI.OQ;BJ's Restaurants Inc;25.71724968;26.2958884;21.28198119;15.58242505;20.66675407;20.32160299;18.80468513;;
BJ.N;BJ's Wholesale Club Holdings Inc;9.614604042;8.437718794;7.859703235;8.788216138;7.233368401;7.728454753;;;
BKH.N;Black Hills Corp;1727.843091;1727.829549;2135.472782;2378.745637;2284.355294;2360.541141;1906.575103;1926.078753;1286.698417
BLKB.OQ;Blackbaud Inc;0.025695565;0.023225618;0.021258678;0.602945277;0.643474194;2.380968596;2.209308023;2.438802074;3.0038682
BL.OQ;Blackline Inc;1.029807969;1.042843721;1.293037035;1.778324974;2.196640189;2.380968596;2.227785467;2.341538095;
LP40189075;BlackRock Cash Funds: Treasury;;;;;;;;;
BLK.N;BlackRock Inc;0.335835951;0.322553572;0.227469805;0.202283246;0.384414334;0.3385667;0.372154412;0.349150151;0.425089904
BX.N;Blackstone Inc;0.063632425;0.012047606;0.045723261;0.037338501;1.702701821;1.623490691;;;
BXMT.N;Blackstone Mortgage Trust Inc;0.828579458;0.828581526;0.828579051;0.828579051;0.60724227;8.314091549;9.664149557;;
BLDE.OQ;Blade Air Mobility Inc;402.0746109;;;;;;;;
BLND.N;Blend Labs Inc;1.670870882;;;;;;;;
BLNK.O;Blink Charging Co;1739.895398;1987.378645;2188.805052;;;;;;
SQ.N;Block Inc;0.224588714;0.290520555;0.386574421;0.488345751;0.786732761;2.209815294;2.43493489;4.633730319;
BE.N;Bloom Energy Corp;665.3218146;780.8195981;838.2324564;878.5290351;921.3668229;;;;
BLMN.OQ;Bloomin' Brands Inc;29.31341716;32.46369218;40.03360919;15.79574848;20.66675407;20.2744545;18.76778346;17.94944714;
BLBD.OQ;Blue Bird Corp;10.50676179;10.93398154;11.1562887;10.77971787;10.62218182;10.54668913;10.59830871;10.83820017;
BLFY.OQ;Blue Foundry Bancorp;3.208164942;1.556457073;2.020286239;;;;;;
OWL.N;Blue Owl Capital Inc;0.087098111;0.08687907;1.465833963;;;;;;
BLUE.OQ;bluebird bio Inc;6.122661092;6.572253236;;17.39477776;19.19073478;19.90230017;20.02097431;32.64461584;
BXC.N;Bluelinx Holdings Inc;120.0950882;111.1201643;118.623572;224.2505622;36.0087637;33.40211501;;;
BPMC.OQ;Blueprint Medicines Corp;6.331134896;7.076921552;9.519315274;10.40499431;11.73469388;11.8452669;14.40300267;;
BA.N;Boeing Co;9.638481864;9.825643002;9.444899073;7.1800797;6.150681816;6.659220254;6.342517327;6.25299124;
BCC.N;Boise Cascade Co;120.0949373;22.00032708;22.00032431;22.00032431;22.00032431;248.1160829;261.4045116;;
BOKF.OQ;BOK Financial Corp;4.352160111;3.571939798;3.510759514;1.296948167;1.667971389;1.684127873;1.448656302;1.465842812;1.440970474
BKNG.OQ;Booking Holdings Inc;0.396264187;0.696610559;0.75;0.821120967;1.07621735;1.170908211;282.8472531;273.6983027;
BOOT.N;Boot Barn Holdings Inc;1.970260184;2.071074701;2.071080268;2.247465344;2.175196466;5.908264189;;;
BAH.N;Booz Allen Hamilton Holding Corp;0.219407793;0.224588881;0.290520431;0.386574421;0.488345533;7.753250663;7.927037125;8.084888372;8.165901675
BWA.N;Borgwarner Inc;5.181380925;5.577368918;5.659343827;5.788945712;6.012289166;6.01349076;6.344504465;6.920804666;
BORR.OL;Borr Drilling Ltd;665.7113738;665.7113738;552.9333333;450.3082909;636.4584597;;;;
SAM.N;Boston Beer Company Inc;23.9258873;42.55484236;44.46634759;45.04668056;45.85462137;46.95684477;47.84899817;48.32844336;
BOC;Boston Omaha Corp;9.256074087;8.836543216;5.063075812;5.297937327;5.597884742;1.240188456;;;
BSX.N;Boston Scientific Corp;6.794354203;2.97737214;3.622314133;3.322030741;3.182021786;3.766357206;3.661388028;3.87856092;
BWMN.OQ;Bowman Consulting Group Ltd;6.48129985;6.719615897;;;;;;;
BOX.N;Box Inc;1.078516493;1.181847089;1.466771744;1.968620437;2.513932741;2.861939851;2.80598671;3.206357438;
BYD.N;Boyd Gaming Corp;19.56809117;16.68254293;37.74859391;38.24129712;38.92717905;39.57875971;40.3379807;39.7962313;
BRC.N;Brady Corp;0.219408263;0.224589226;7.250808072;0.386574063;1.533414377;1.533414377;18.1331387;25.1049598;29.46620566
BHR.N;Braemar Hotels & Resorts Inc;15.67899181;16.13479752;16.58688253;16.50348123;16.73133107;9.077912072;;;
BDN.N;Brandywine Realty Trust;14.00118554;14.78989111;11.498508;11.62956977;13.14791171;9.719307427;8.092813053;9.262761882;
BRZE.O;Braze Inc;0.46704518;0.567143487;;;;;;;
BRCC.N;BRC Inc;38.3584257;39.76885703;;;;;;;
BFH.N;Bread Financial Holdings Inc;0.232848233;0.408481532;0.386574421;0.488345751;0.722102609;0.764834533;0.574168401;0.692901966;
BBIO.OQ;BridgeBio Pharma Inc;18.66134693;18.90457006;18.64322798;;;;;;
BWB.OQ;Bridgewater Bancshares Inc;15.92616642;8.520177183;6.809344571;1.519614821;1.834671783;;;;
BFAM.N;Bright Horizons Family Solutions Inc;11.68523562;11.99435287;12.53007172;13.10719014;13.32719565;11.78225019;13.18979047;13.97104025;
BHF.OQ;Brighthouse Financial Inc;1.01879567;1.220632128;1.026015838;0.894631233;2.989239756;2.948173909;2.742657989;2.20034079;
BSIG.N;Brightsphere Investment Group Inc;1.940653609;1.471291198;1.966939184;2.293980228;1.674635307;1.681558328;0.761704033;0.813182197;
BRSP.N;Brightspire Capital Inc;18.08095522;23.25667077;17.05505735;14.86488824;5.198954495;0.382791048;;;
BTSG.OQ;Brightspring Health Services Inc;;;;;;;;;
BV.N;Brightview Holdings Inc;78.18964896;78.18964896;1.375028186;14.21173513;13.14268026;13.48046143;;;
EAT.N;Brinker International Inc;32.85105971;33.86582897;35.94613218;38.57820367;39.42478014;20.66675407;20.3215636;18.80468513;17.94944714
BCO.N;Brinks Co;58.23260941;70.72782248;21.83701249;20.98350301;39.91813273;37.74222696;25.23309476;17.75692867;
BMY.N;Bristol-Myers Squibb Co;4.382460625;4.14125256;4.759594995;7.236323198;10.41620496;11.73469388;11.8452669;14.91545894;
VTOL.N;Bristow Group Inc;187.3441846;249.4783588;195.3725695;;51.30597015;;;;
BRX.N;Brixmor Property Group Inc;3.098344102;2.88647626;2.33368462;2.332532711;2.750457734;2.743964214;2.379735564;2.564021549;
AVGO.OQ;Broadcom Inc;2.927687257;4.655701275;4.77628935;19.52401517;16.76198052;0.744670883;0.744670883;0.744670883;
BR.N;Broadridge Financial Solutions Inc;2.05712023;2.539682262;2.061397361;3.101788474;2.358213745;2.529619622;2.803553324;0.767690715;0.985450226
BNL;Broadstone Net Lease Inc;8.007950768;7.203476968;7.176943033;7.34965653;7.606417909;;;;
BKD.N;Brookdale Senior Living Inc;10.9247296;11.32642939;12.11988426;12.66429517;24.23857842;24.23857842;24.23857842;24.23857842;24.31857546
BBUC.TO;Brookfield Business Corp;3.762611785;0.114505125;;;;;;;
BIPC.N;Brookfield Infrastructure Corp;646.9219249;715.6748538;843.9631226;922.1313004;1131.992282;;;;
BEPC.N;Brookfield Renewable Corp;37.06590789;37.06590789;40.05643006;55.56592161;20.38592684;;;;
BRKL.OQ;Brookline Bancorp Inc;12.84780787;7.865473888;6.438531294;1.465955605;2.334879935;2.413980855;2.999208568;2.869719509;
BRO.N;Brown & Brown Inc;0.684988151;0.721410444;0.871870181;0.958361906;1.02654688;0.938540044;1.042997934;0.93604902;
BFa.N;Brown-Forman Corp;30.26986755;33.50953471;29.96214967;34.41242938;32.81949458;31.8953202;33.08397462;30.49595338;29.73615826
BFb.N;Brown-Forman Corp;30.26986755;33.50953471;29.96214967;34.41242938;32.81949458;31.8953202;33.08397462;30.49595338;29.73615826
BRKR.OQ;Bruker Corp;1.430829415;4.520455702;5.160514359;5.510411907;5.584524675;5.449797824;5.674127823;5.844025669;
BC.N;Brunswick Corp;11.26434926;13.37484178;15.57124784;18.14404634;14.11390716;39.89266958;24.53096005;22.31125733;
BKE.N;Buckle Inc;4.165127998;8.061978908;14.32732469;11.91326616;9.239659261;7.652731793;6.021692695;4.251193063;
BBW.N;Build-A-Bear Workshop Inc;3.144089416;3.441426314;5.531038862;1.927748644;2.556320815;;4.344304999;;
BLDR.N;Builders FirstSource Inc;7.876310032;7.87630245;7.538491698;54.32643898;113.9275122;36.0087637;33.40211501;33.28665644;
